date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2024-03-25 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,220,Put,48.6,49.65,0.2938,-1,0,0,0,-0.0002
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,120,Call,53,54.05,0.7019,0.9952,0.0005,-0.0286,0.005,0.052
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,120,Put,0,0.04,0.7019,-0.0047,0.0005,-0.0109,0.005,-0.0003
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,125,Call,48,49.25,0.586,0.9969,0.0004,-0.0244,0.0033,0.0544
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,125,Put,0.01,0.03,0.6112,-0.0041,0.0005,-0.0084,0.0044,-0.0003
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,130,Call,43,44.1,0.5448,0.9953,0.0006,-0.0274,0.0049,0.0564
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,130,Put,0.01,0.03,0.5448,-0.0046,0.0006,-0.0082,0.0049,-0.0003
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,135,Call,38.05,39.3,0.506,0.9925,0.0011,-0.0315,0.0074,0.0584
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,135,Put,0.02,0.04,0.4803,-0.0052,0.0008,-0.0081,0.0054,-0.0004
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,140,Call,33.05,34.2,0.4322,0.9924,0.0013,-0.0306,0.0075,0.0606
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,140,Put,0.03,0.05,0.4322,-0.0075,0.0013,-0.01,0.0075,-0.0005
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,145,Call,28.1,29.25,0.3454,0.9943,0.0012,-0.0274,0.0058,0.0629
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,145,Put,0.05,0.06,0.3848,-0.0111,0.0021,-0.0125,0.0106,-0.0008
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,152.5,Call,20.65,21.8,0.2894,0.9853,0.0035,-0.0342,0.0134,0.0655
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,152.5,Put,0.09,0.1,0.314,-0.0219,0.0045,-0.018,0.019,-0.0017
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,155,Call,18.5,19.15,0.3031,0.9662,0.0068,-0.0477,0.0271,0.0651
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,155,Put,0.11,0.12,0.2895,-0.0279,0.0061,-0.0203,0.0232,-0.0021
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,160,Call,13.65,14.2,0.2552,0.9413,0.0126,-0.0558,0.0424,0.0653
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,160,Put,0.19,0.21,0.2459,-0.052,0.0119,-0.0284,0.0406,-0.0037
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,162.5,Call,11.35,11.65,0.2304,0.9205,0.0177,-0.0605,0.0536,0.0648
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,162.5,Put,0.27,0.29,0.2251,-0.0749,0.0174,-0.0343,0.0526,-0.0054
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,167.5,Call,6.95,7.15,0.2092,0.8036,0.0364,-0.0852,0.1004,0.0579
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,167.5,Put,0.73,0.79,0.1999,-0.1876,0.0375,-0.0567,0.1002,-0.013
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,170,Call,5,5.15,0.1985,0.7059,0.0478,-0.0949,0.1249,0.0513
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,170,Put,1.27,1.34,0.1927,-0.2921,0.0498,-0.0685,0.1262,-0.0197
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,172.5,Call,3.35,3.5,0.1924,0.5773,0.056,-0.0996,0.1419,0.0423
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,172.5,Put,2.11,2.17,0.1858,-0.4267,0.0596,-0.0734,0.1416,-0.0273
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,177.5,Call,1.22,1.29,0.1871,0.298,0.051,-0.081,0.1257,0.022
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,177.5,Put,4.85,5.25,0.1826,-0.7236,0.0548,-0.056,0.1202,-0.0368
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,180,Call,0.65,0.72,0.1871,0.1874,0.0396,-0.0617,0.0976,0.0139
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,180,Put,6.7,7.4,0.1842,-0.8407,0.0433,-0.0379,0.0896,-0.0336
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,182.5,Call,0.35,0.39,0.1907,0.1121,0.0275,-0.044,0.0691,0.0083
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,182.5,Put,8.85,9.65,0.1768,-0.9429,0.0309,-0.0142,0.0441,-0.0191
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,187.5,Call,0.11,0.12,0.2046,0.0391,0.0114,-0.0206,0.0306,0.0029
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,187.5,Put,13.75,14.7,0.2349,-0.9671,0.0169,-0.0117,0.0288,-0.0147
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,190,Call,0.07,0.08,0.2169,0.0255,0.0075,-0.0152,0.0215,0.0019
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,190,Put,16.15,17.2,0.2169,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,195,Call,0.03,0.04,0.2411,0.0117,0.0035,-0.0087,0.0111,0.0008
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,195,Put,21.1,22.2,0.2411,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,200,Call,0.02,0.03,0.2747,0.0077,0.0021,-0.0068,0.0077,0.0005
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,200,Put,26.15,27.2,0.2747,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,205,Call,0.01,0.02,0.3086,0.0056,0.0014,-0.0058,0.0058,0.0004
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,205,Put,31.2,32.2,0.411,-0.99,0.005,-0.0069,0.0101,-0.0078
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,210,Call,0,0.01,0.3472,0.005,0.0011,-0.0058,0.0052,0.0003
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,210,Put,36.2,37.15,0.3984,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,215,Call,0,0.02,0.3857,0.0046,0.0009,-0.006,0.0049,0.0003
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,215,Put,41.15,42.15,0.3857,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,220,Call,0,0.02,0.4223,0.0042,0.0008,-0.0061,0.0045,0.0003
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,220,Put,46.2,47.15,0.4223,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,225,Call,0,0.04,0.4931,0.007,0.001,-0.0111,0.0071,0.0005
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,225,Put,51.15,52.15,0.4931,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,120,Call,53.3,54.35,0.5075,0.9957,0.0004,-0.0228,0.0062,0.0975
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,120,Put,0.03,0.04,0.5075,-0.0042,0.0004,-0.0051,0.0062,-0.0006
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,125,Call,48.35,49.55,0.5107,0.9902,0.001,-0.0291,0.0129,0.1008
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,125,Put,0.04,0.05,0.47,-0.0057,0.0007,-0.0062,0.0081,-0.0008
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,130,Call,43.35,44.6,0.4586,0.9888,0.0012,-0.0299,0.0145,0.1046
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,130,Put,0.05,0.07,0.4346,-0.008,0.001,-0.0077,0.0109,-0.0011
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,135,Call,38.4,39.5,0.369,0.9929,0.001,-0.0256,0.0097,0.1094
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,135,Put,0.07,0.09,0.3991,-0.0113,0.0014,-0.0095,0.0147,-0.0016
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,140,Call,33.45,34.7,0.3812,0.9797,0.0025,-0.0354,0.0243,0.1115
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,140,Put,0.1,0.11,0.3623,-0.0157,0.0021,-0.0114,0.0196,-0.0023
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,145,Call,28.55,29.65,0.329,0.9764,0.0034,-0.0358,0.0276,0.1151
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,145,Put,0.13,0.14,0.3237,-0.0218,0.0032,-0.0134,0.0259,-0.0032
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,150,Call,23.95,24.55,0.3099,0.9572,0.0059,-0.0442,0.0451,0.1164
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,150,Put,0.19,0.2,0.2899,-0.0334,0.0051,-0.0169,0.0369,-0.0049
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,155,Call,19.15,19.6,0.2715,0.937,0.0091,-0.0489,0.0614,0.1175
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,155,Put,0.3,0.31,0.2586,-0.0544,0.0085,-0.0222,0.0548,-0.008
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,160,Call,14.5,14.75,0.24,0.8961,0.0151,-0.0566,0.0895,0.1156
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,160,Put,0.51,0.55,0.2307,-0.0958,0.0149,-0.0302,0.0893,-0.0128
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,165,Call,10.1,10.3,0.2192,0.8115,0.0247,-0.0682,0.1341,0.1071
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,165,Put,1.02,1.09,0.2103,-0.1812,0.0255,-0.0417,0.1341,-0.0236
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,170,Call,6.3,6.45,0.2054,0.6671,0.0356,-0.0779,0.1805,0.0897
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,170,Put,2.18,2.26,0.1982,-0.3339,0.0378,-0.0522,0.18,-0.0412
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,175,Call,3.4,3.55,0.1971,0.474,0.0406,-0.0766,0.1977,0.0646
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,175,Put,4.3,4.4,0.1908,-0.5414,0.0441,-0.0516,0.1967,-0.0596
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,180,Call,1.58,1.68,0.1929,0.2818,0.0352,-0.0609,0.1677,0.0388
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,180,Put,7.45,7.8,0.1881,-0.7509,0.0391,-0.0366,0.1597,-0.0645
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,185,Call,0.65,0.7,0.1927,0.1414,0.0234,-0.0392,0.1113,0.0195
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,185,Put,11.6,12.05,0.1843,-0.9176,0.0278,-0.0137,0.0766,-0.0388
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,190,Call,0.28,0.3,0.2006,0.0676,0.0131,-0.0234,0.0649,0.0094
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,190,Put,16.2,17.15,0.2006,-0.9907,0.0133,-0.0013,0.0185,-0.0008
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,195,Call,0.14,0.15,0.2149,0.035,0.0072,-0.0146,0.0384,0.0048
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,195,Put,21.15,22.15,0.2149,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,200,Call,0.09,0.1,0.2369,0.0221,0.0044,-0.0109,0.0262,0.003
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,200,Put,26.15,27.15,0.2369,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,205,Call,0.06,0.07,0.2575,0.0147,0.0029,-0.0083,0.0184,0.002
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,205,Put,31.3,32.15,0.346,-0.9775,0.0079,-0.0093,0.0285,-0.0202
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,210,Call,0.04,0.05,0.2763,0.0099,0.0019,-0.0063,0.0131,0.0013
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,210,Put,36.15,37.1,0.2763,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,215,Call,0.03,0.04,0.2971,0.0074,0.0013,-0.0052,0.0101,0.001
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,215,Put,41.1,42.1,0.2971,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,220,Call,0.02,0.04,0.3195,0.006,0.001,-0.0046,0.0084,0.0008
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,220,Put,46.2,47.1,0.3195,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,225,Call,0.01,0.03,0.3463,0.0056,0.0009,-0.0047,0.0079,0.0007
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-04-26 00:00:00 +0000 UTC,225,Put,51.15,52.1,0.3463,-1,0,0,0,0
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,120,Call,53.7,54.8,0.4969,0.9832,0.0013,-0.0303,0.0281,0.1359
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,120,Put,0.08,0.1,0.4378,-0.009,0.0008,-0.0065,0.0157,-0.0023
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,125,Call,48.7,49.7,0.417,0.9874,0.0012,-0.0266,0.0226,0.1418
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,125,Put,0.11,0.13,0.4108,-0.0123,0.0012,-0.008,0.0207,-0.0031
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,130,Call,43.75,44.8,0.3906,0.9824,0.0017,-0.0294,0.0288,0.1473
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,130,Put,0.14,0.16,0.3801,-0.0162,0.0016,-0.0093,0.0262,-0.0041
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,135,Call,39.15,39.75,0.3845,0.9691,0.0028,-0.036,0.0477,0.152
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,135,Put,0.19,0.21,0.3531,-0.0224,0.0023,-0.0113,0.0345,-0.0057
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,140,Call,34.25,34.85,0.3511,0.9601,0.0038,-0.0387,0.0587,0.1571
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,140,Put,0.27,0.29,0.3286,-0.0322,0.0033,-0.0141,0.0466,-0.0081
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,145,Call,29.5,29.95,0.3252,0.9438,0.0054,-0.0432,0.0738,0.1614
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,145,Put,0.39,0.4,0.304,-0.0464,0.0049,-0.0175,0.064,-0.011
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,150,Call,24.8,25.1,0.2987,0.921,0.0076,-0.0479,0.0993,0.166
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,150,Put,0.58,0.61,0.2831,-0.0702,0.0073,-0.0224,0.088,-0.0165
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,155,Call,20.25,20.45,0.2791,0.8821,0.011,-0.0547,0.1292,0.1703
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,155,Put,0.92,0.96,0.2656,-0.1088,0.0109,-0.0287,0.1278,-0.0254
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,160,Call,15.9,16.05,0.2623,0.8238,0.0153,-0.062,0.1741,0.1683
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,160,Put,1.51,1.57,0.2516,-0.1697,0.0156,-0.0361,0.1622,-0.0393
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,165,Call,11.9,12.05,0.2488,0.7396,0.0202,-0.0686,0.2112,0.1585
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,165,Put,2.51,2.59,0.2419,-0.2588,0.0209,-0.0432,0.2075,-0.0587
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,170,Call,8.5,8.6,0.2408,0.6284,0.0244,-0.0728,0.2471,0.1394
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,170,Put,4.05,4.15,0.2344,-0.3745,0.0254,-0.0473,0.2457,-0.0819
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,175,Call,5.7,5.85,0.235,0.5011,0.0263,-0.0716,0.2574,0.1137
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,175,Put,6.2,6.35,0.227,-0.5089,0.0281,-0.0455,0.2567,-0.1047
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,180,Call,3.6,3.75,0.231,0.3725,0.0254,-0.0645,0.2452,0.0857
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,180,Put,9.05,9.45,0.2247,-0.6466,0.0275,-0.0391,0.2407,-0.1186
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,185,Call,2.19,2.27,0.2298,0.2587,0.0218,-0.0535,0.2131,0.0601
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,185,Put,12.75,13.2,0.2278,-0.7666,0.0241,-0.03,0.1999,-0.1167
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,190,Call,1.27,1.32,0.2298,0.1695,0.0169,-0.0409,0.1634,0.0391
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,190,Put,16.7,17.35,0.2171,-0.8875,0.0207,-0.0149,0.122,-0.0834
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,195,Call,0.75,0.76,0.2333,0.1078,0.0122,-0.03,0.1199,0.025
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,195,Put,21.4,22.1,0.2252,-0.9567,0.0164,-0.0065,0.0615,-0.0379
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,200,Call,0.44,0.46,0.2393,0.0683,0.0085,-0.0216,0.0852,0.0158
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,200,Put,26.15,27.15,0.2393,-0.993,0.0075,0,0.017,-0.0002
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,205,Call,0.27,0.29,0.2473,0.0441,0.0058,-0.0157,0.0604,0.0102
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,205,Put,31.15,32.1,0.2473,-1,0,0,0,-0.0002
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,210,Call,0.18,0.19,0.2573,0.0297,0.004,-0.0117,0.0436,0.0069
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,210,Put,36.15,37.1,0.2573,-1,0,0,0,-0.0002
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,215,Call,0.13,0.14,0.2702,0.0215,0.0029,-0.0093,0.0333,0.005
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,215,Put,41.15,42.15,0.2702,-1,0,0,0,-0.0002
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,220,Call,0.1,0.11,0.2845,0.0164,0.0022,-0.0078,0.0265,0.0038
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,220,Put,46.15,47.15,0.2845,-1,0,0,0,-0.0002
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,225,Call,0.07,0.09,0.2966,0.0124,0.0016,-0.0063,0.0208,0.0028
2024-03-27 00:00:00 +0000 UTC,AAPL,2024-05-17 00:00:00 +0000 UTC,225,Put,51.2,52.1,0.2966,-1,0,0,0,-0.0002
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,120,Call,50.9,52.55,0.7238,0.9941,0.0006,-0.0315,0.0058,0.0487
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,120,Put,0.01,0.03,0.6837,-0.0039,0.0004,-0.0091,0.004,-0.0002
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,125,Call,46.1,47.55,0.7437,0.9855,0.0014,-0.0496,0.0127,0.0501
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,125,Put,0,0.03,0.6125,-0.0043,0.0006,-0.0089,0.0044,-0.0003
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,130,Call,41,42.6,0.6345,0.9871,0.0014,-0.0431,0.0114,0.0523
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,130,Put,0.01,0.03,0.5437,-0.0048,0.0007,-0.0087,0.0049,-0.0003
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,135,Call,36,38.3,0.7156,0.9585,0.0035,-0.0923,0.0308,0.0522
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,135,Put,0.01,0.04,0.4933,-0.0069,0.0011,-0.0108,0.0067,-0.0005
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,140,Call,30.95,32.65,0.4676,0.9863,0.0021,-0.0392,0.0121,0.0563
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,140,Put,0.02,0.05,0.4194,-0.0071,0.0013,-0.0094,0.0068,-0.0005
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,146,Call,24.95,26.7,0.391,0.9818,0.0032,-0.0412,0.0155,0.0585
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,146,Put,0.05,0.06,0.363,-0.0122,0.0025,-0.013,0.011,-0.0008
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,150,Call,20.35,23.4,0.3554,0.9724,0.0051,-0.0474,0.0219,0.0594
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,150,Put,0.06,0.09,0.3242,-0.0179,0.0039,-0.0161,0.0153,-0.0012
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,155,Call,16,18.4,0.3643,0.9236,0.0113,-0.0813,0.0498,0.0579
2024-03-29 00:00:00 +0000 UTC,AAPL,2024-04-12 00:00:00 +0000 UTC,155,Put,0.1,0.13,0.2748,-0.0304,0.0072,-0.0211,0.0239,-0.0021
